6018,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6020,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6024,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6025,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6026,1111,1111,1111,,0,1,1111,1111,1,1,1,0,0,0,0,1
6027,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6028,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6029,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6030,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6032,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
6033,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6034,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6035,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6036,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6037,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6039,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6041,1222,1222,1222,,0,1,1222,1222,1,1,1,0,0,0,0,1
6042,12,11,11,,0,0,11,11,1,0,0,1,0,0,0,0
6044,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6045,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6046,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6047,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6051,112,113,112,3,1,1,113,22,0,0,0,0,0,1,0,0
6054,112,122,112,2,1,1,122,122,1,0,0,0,0,1,0,1
6055,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6056,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
6058,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6059,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6060,12,11,11,,0,0,11,11,1,0,0,1,0,0,0,0
6061,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6062,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6064,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6065,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6066,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6068,111,112,111,3,1,1,112,112,1,0,0,0,0,1,0,1
6069,12,11,11,,0,0,11,11,1,0,0,1,0,0,0,0
6070,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6071,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6072,111,112,111,3,1,1,112,112,1,0,0,0,0,1,0,1
6073,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6075,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6076,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6077,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6078,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6079,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6082,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6084,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6086,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6087,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6089,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6090,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6091,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6092,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6093,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6094,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6096,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6097,111,113,111,3 3,1,1,113,112,0,0,0,0,0,1,0,0
6102,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0,1
6103,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6104,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6105,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6107,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
6108,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6113,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6114,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6117,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6119,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6120,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6121,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6123,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6125,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
6128,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6130,22,22,22,,0,1,22,22,1,1,1,0,0,0,0,1
6131,22,22,22,,0,1,22,22,1,1,1,0,0,0,0,1
6132,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
