5958,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5960,111,111,111,,0,1,111,111,1,1,1,0,0,0,0
5964,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5965,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
5966,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5967,12,12,12,,0,1,12,12,1,1,1,0,0,0,0
5968,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0
5969,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5970,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5973,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5974,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5975,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5976,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5977,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5978,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
5979,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5980,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5982,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5984,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5985,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5986,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5988,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5989,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5990,122,122,122,,0,1,122,122,1,1,1,0,0,0,0
5991,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
5992,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5994,1111,1211,1111,2,1,1,1211,1211,1,0,0,0,0,1,0
5996,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5998,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
5999,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6000,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6002,122,122,122,,0,1,122,122,1,1,1,0,0,0,0
6003,11,12,11,2,1,1,12,11,0,1,1,0,0,0,0
6004,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6005,12,11,11,,0,0,11,11,1,0,0,1,0,0,0
6007,12,11,11,,0,0,11,11,1,0,0,1,0,0,0
6008,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6010,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6011,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6012,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6013,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6014,11,12,11,2,1,1,12,12,1,0,0,0,0,1,0
6016,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6017,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6018,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6020,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6024,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6025,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6026,1111,1111,1111,,0,1,1111,1111,1,1,1,0,0,0,0
6027,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6028,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6029,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6030,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6032,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
6033,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6034,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6035,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6036,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6037,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6039,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6041,1222,1222,1222,,0,1,1222,1222,1,1,1,0,0,0,0
6042,12,11,11,,0,0,11,11,1,0,0,1,0,0,0
6044,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6045,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6046,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6047,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6051,112,113,112,3,1,1,113,112,0,1,1,0,0,0,0
6054,112,122,112,2,1,1,122,122,1,0,0,0,0,1,0
6055,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6056,112,112,112,,0,1,112,112,1,1,1,0,0,0,0
6058,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6059,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6060,12,11,11,,0,0,11,11,1,0,0,1,0,0,0
6061,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6062,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6064,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6065,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6066,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6068,111,112,111,3,1,1,112,112,1,0,0,0,0,1,0
6069,12,11,11,,0,0,11,11,1,0,0,1,0,0,0
6070,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6071,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6072,111,112,111,3,1,1,112,112,1,0,0,0,0,1,0
6073,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6075,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6076,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6077,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6078,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6079,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6082,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0
6084,113,113,113,,0,1,113,113,1,1,1,0,0,0,0
6086,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
6087,11,11,11,,0,1,11,11,1,1,1,0,0,0,0
